_id,PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
21102,2017-11-01,SIZI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,55
21103,2019-12-15,VAHŞİ BATI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,13
21104,2020-02-20,VAHŞİ BATI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,58
21105,2018-03-08,YANGIN YERİNDE ORKİDELER,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,16
21106,2018-03-25,HAYAL-İ TEMSİL,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,32
21107,2019-01-14,AY IŞIĞINDA ŞAMATA,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,6
21108,2019-12-01,MACBETH,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,6
21109,2018-12-13,BİSKÜVİ ADAM,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,42
21110,2018-01-31,HARİKALAR MUTFAĞI,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,53
21111,2018-03-24,SAADET HANIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,19
21112,2019-11-23,"AY, CARMELA!",Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,104
21113,2020-02-02,POLLYANNA,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,25
21114,2020-02-29,BEN ÇAĞIRMADIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,7
21115,2019-12-21,RÜYA,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,79
21116,2018-01-05,ELMA KURDU KIRTIK,Ümraniye Sahnesi,Çocuk,0,Yerli,29.1047979999999988,41.0250249999999994,121
21117,2020-11-09,GEÇİT,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,13
21118,2019-03-31,HAYAL-İ TEMSİL,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,3
21119,2018-03-23,NORA - BİR BEBEK EVİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,11
21120,2019-02-28,KARINCALAR - BİR SAVAŞ VARDI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,14
21121,2019-03-28,FELATUN BEY İLE RAKIM EFENDİ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Müzikal,0,Yerli,28.8765776999999986,41.0977446799999981,152
21122,2019-12-22,ÜZGÜN AĞAÇLAR ÜLKESİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,9
21123,2018-11-29,UZLAŞMA,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,32
21124,2018-10-16,İKİ ARADA BİR YERDE,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,18
21125,2017-11-03,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,42
21126,2019-03-30,ŞAHANE ZÜĞÜRTLER,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,94
21127,2017-12-10,ŞEKERPARE,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,44
21128,2019-02-01,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.1047979999999988,41.0250249999999994,70
21129,2020-01-07,BİR KÜMES HİKAYESİ,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,19
21130,2019-10-02,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,27
21131,2019-02-03,GEÇ KALANLAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,31
21132,2020-01-06,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,25
21133,2019-01-31,NORA - BİR BEBEK EVİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.0238170000000011,41.0170639999999977,10
21134,2018-11-02,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.9709719999999997,41.0793660000000003,39
21135,2017-12-08,MACBETH,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,86
21136,2018-12-25,UZLAŞMA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.0238170000000011,41.0170639999999977,131
21137,2019-05-12,LÜKÜS HAYAT (FMV IŞIK ÜNİVERSİTESİ TİYATRO KULÜBÜ),Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,1,Yabancı,28.9888289999999991,41.0467879999999994,33
21138,2017-11-23,BİR GÜN AYAKKABIMIN TEKİ,Üsküdar Kerem Yılmazer Sahnesi,Çocuk,0,Yerli,29.0238170000000011,41.0170639999999977,14
21139,2018-02-05,REİS BEY,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,49
21140,2019-01-26,NORA - BİR BEBEK EVİ,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,271
21141,2020-10-01,SESSİZ ADAM VE SİNEK / Q PERFORMANS, Q PERFORMANS,Çocuk,0,Yerli,28.8765776999999986,41.0977446799999981,4
21142,2019-02-15,POLLYANNA,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,161
21143,2020-01-21,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,4
21144,2019-12-25,NORA - BİR BEBEK EVİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.0238170000000011,41.0170639999999977,8
21145,2018-12-07,CİBALİ KARAKOLU,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.9709719999999997,41.0793660000000003,3
21146,2019-05-12,ALTIN EJDERHA (HALİÇ ÜNİ. KONSERVATUVARI TİYATRO),Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,1,Yabancı,29.0128999999999984,41.019561000000003,43
21147,2018-01-28,BİSKÜVİ ADAM,Ümraniye Sahnesi,Çocuk,0,Yabancı,29.1047979999999988,41.0250249999999994,154
21148,2019-04-11,"ZORLU ÇOCUK TİYATROSU ""HAYAL ÇALAN CADI""",Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,1
21149,2020-01-14,YAŞAYAN SAYFALAR,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,22
21150,2020-02-04,KARAGÖZ ÇİFTLİK BEKÇİSİ,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,2
21151,2019-12-22,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,13
21152,2019-05-11,PUNTİLA AĞA VE UŞAĞI MATTİ (ULUDAĞ ÜNİVERSİTESİ GSF SAHNE SANATLARI BÖLÜMÜ),Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,1,Yabancı,28.9888289999999991,41.0467879999999994,16
21153,2019-12-11,KAHVEDE ŞENLİK VAR,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,96
21154,2020-01-06,SÖZ VERİYORUM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765776999999986,41.0977446799999981,16
21155,2019-04-11,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,41
21156,2019-09-23,KOMİK-İ ŞEHİR NAŞİT BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,46
21157,2019-11-19,AY IŞIĞINDA ŞAMATA,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,1084
21158,2019-04-06,SÖZ VERİYORUM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,23
21159,2019-12-09,YAŞAYAN SAYFALAR,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0128999999999984,41.019561000000003,2
21160,2018-04-23,NORA - BİR BEBEK EVİ,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,64
21161,2020-01-17,YAŞAYAN SAYFALAR,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765776999999986,41.0977446799999981,253
21162,2020-01-24,RÜYA,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,10
21163,2018-10-13,SON,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,32
21164,2019-11-29,AY IŞIĞINDA ŞAMATA,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,116
21165,2019-11-26,ELMA KURDU KIRTIK,Ümraniye Sahnesi,Çocuk,0,Yerli,29.1047979999999988,41.0250249999999994,59
21166,2017-10-07,ŞEKERPARE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.9709719999999997,41.0793660000000003,93
21167,2019-01-07,HARİKALAR MUTFAĞI,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765776999999986,41.0977446799999981,124
21168,2020-11-12,ZEHİR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,10
21169,2020-01-02,BİR GÜN AYAKKABIMIN TEKİ,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,147
21170,2019-01-20,KAHVEDE ŞENLİK VAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,74
21171,2020-02-01,ÜZGÜN AĞAÇLAR ÜLKESİ,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.0234079999999999,40.9917700000000025,38
21172,2019-03-04,FELATUN BEY İLE RAKIM EFENDİ,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,4
21173,2018-03-14,NORA - BİR BEBEK EVİ,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,1
21174,2019-03-17,SÖZ VERİYORUM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,19
21175,2019-12-02,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,6
21176,2019-02-02,BEN ÇAĞIRMADIM,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,31
21177,2018-04-19,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,18
21178,2018-01-24,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,43
21179,2018-10-28,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,21
21180,2019-04-18,ELMA KURDU KIRTIK,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0128999999999984,41.019561000000003,6
21181,2018-02-10,SON,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,75
21182,2018-01-07,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.1047979999999988,41.0250249999999994,4
21183,2019-12-04,ÇIN SABAHTA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,44
21184,2018-02-21,OYUNUN OYUNU,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,206
21185,2019-11-08,POLLYANNA,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,35
21186,2019-12-25,CAN YELEĞİ,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yerli,29.0234079999999999,40.9917700000000025,41
21187,2018-12-29,MACBETH,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,181
21188,2018-12-21,YAŞASIN BARIŞ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,10
21189,2019-11-12,OCAK'TA BAHAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,125
21190,2018-02-08,KOMİK-İ ŞEHİR NAŞİT BEY,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,40
21191,2017-11-13,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.9888289999999991,41.0467879999999994,14
21192,2019-10-19,CAN YELEĞİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,21
21193,2019-03-28,AMANVERMEZ AVNİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,7
21194,2017-12-12,BİZİM AİLE,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,18
21195,2020-02-24,ELMA KURDU KIRTIK,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,22
21196,2018-11-29,BİSKÜVİ ADAM,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,75
21197,2019-03-06,YAŞASIN BARIŞ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765776999999986,41.0977446799999981,62
21198,2019-04-09,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,137
21199,2018-11-24,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,46
21200,2018-11-05,YAŞASIN BARIŞ,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,51
21201,2019-12-26,KAHVEDE ŞENLİK VAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,10
21202,2019-10-09,HASTALIK HASTASI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,5
21203,2020-11-07,"AY, CARMELA!",Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,26
21204,2018-12-03,GEÇ KALANLAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,49
21205,2018-01-22,REİS BEY,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.9709719999999997,41.0793660000000003,47
21206,2018-01-19,DEFİNE ADASI,Üsküdar Kerem Yılmazer Sahnesi,Çocuk,0,Yabancı,29.0238170000000011,41.0170639999999977,5
21207,2019-10-23,HASTALIK HASTASI,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,90
21208,2019-04-16,"NİLGÜN KASAPBAŞOĞLU ""KÜÇÜKLERE MASALLAR""",Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,2
21209,2017-10-13,SIZI,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,43
21210,2020-01-26,AY IŞIĞINDA ŞAMATA,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yerli,28.9888289999999991,41.0467879999999994,12
21211,2019-04-07,AŞK BİR ZAMANLAR (GAZALE),Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,26
21212,2017-12-19,SON,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,246
21213,2018-02-02,KAHVEDE ŞENLİK VAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,70
21214,2017-11-30,SIZI,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,32
21215,2018-03-29,MATRUŞKA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,11
21216,2020-10-11,UZLAŞMA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.015900000000002,6
21217,2019-12-25,BENİM GÜZEL PABUÇLARIM,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,10
21218,2020-02-26,AY IŞIĞINDA ŞAMATA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,40
21219,2019-12-17,BİR KÜMES HİKAYESİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,13
21220,2017-12-28,KOMİK-İ ŞEHİR NAŞİT BEY,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,10
21221,2019-02-05,MACBETH,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,137
21222,2018-01-21,KARAGÖZ' ÜN UYKUSU,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,28
21223,2020-01-07,ŞAHANE ZÜĞÜRTLER,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,94
21224,2019-01-27,KOMİK-İ ŞEHİR NAŞİT BEY,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,6
21225,2019-12-18,İKİ EFENDİNİN UŞAĞI,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,39
21226,2019-04-02,"MURAT GARİPAĞAOĞLU ""KÜÇÜKLERE MASALLAR""",Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,8
21227,2019-09-30,MACBETH,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0128999999999984,41.019561000000003,2
21228,2019-01-08,BİZİM AİLE,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.9888289999999991,41.0467879999999994,55
21229,2018-10-29,OCAK'TA BAHAR,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.9888289999999991,41.0467879999999994,47
21230,2018-12-27,KAHVEDE ŞENLİK VAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,13
21231,2020-09-22,FISILTI ODASI /  MİMBAZ TİYATRO,  MİMBAZ TİYATRO,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,9
21232,2019-12-20,BİSKÜVİ ADAM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yabancı,28.8765776999999986,41.0977446799999981,7
21233,2019-11-15,KAHVEDE ŞENLİK VAR,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,53
21234,2018-01-10,YANGIN YERİNDE ORKİDELER,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,79
21235,2018-05-15,SANSÜRCÜ (YILDIZ TEKNİK ÜNİ. OYUNCULARI),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,1,Yerli,29.0238170000000011,41.0170639999999977,2
21236,2018-03-30,REİS BEY,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.1047979999999988,41.0250249999999994,41
21237,2018-09-22,KOMİK-İ ŞEHİR NAŞİT BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,42
21238,2017-12-07,ŞAHANE ZÜĞÜRTLER,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,23
21239,2018-10-11,OYUNUN OYUNU,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,22
21240,2020-01-31,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.9164819999999985,41.0578459999999978,1
21241,2019-03-29,ÜÇ KARDEŞ VE MUHTEŞEM KURT,Kağıthane Küçük Kemal Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9709719999999997,41.0793660000000003,4
21242,2020-01-04,KARAGÖZ ÇİFTLİK BEKÇİSİ,Ümraniye Sahnesi,Çocuk,0,Yerli,29.1047979999999988,41.0250249999999994,157
21243,2018-02-03,YAŞASIN BARIŞ,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.0234079999999999,40.9917700000000025,54
21244,2018-05-14,FIRTINA (GENÇ TİYATRO - İBB ŞEHİR TİYATROLARI),Kadıköy Haldun Taner Sahnesi,Yetişkin,1,Yerli,29.0234079999999999,40.9917700000000025,24
21245,2020-01-17,PALYAÇO PRENS,Ümraniye Sahnesi,Çocuk,0,Yerli,29.1047979999999988,41.0250249999999994,49
21246,2019-11-07,UZLAŞMA,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,2
21247,2020-02-06,BİSKÜVİ ADAM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yabancı,28.8765776999999986,41.0977446799999981,84
21248,2020-01-23,BENİM GÜZEL PABUÇLARIM,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0128999999999984,41.019561000000003,2
21249,2018-03-05,DEFİNE ADASI,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yabancı,28.9888289999999991,41.0467879999999994,80
21250,2019-11-11,BİZİM AİLE,Üsküdar Musahipzade Celãl Sahnesi,Müzikal,0,Yerli,29.0128999999999984,41.019561000000003,2
21251,2020-02-02,PALYAÇO PRENS,Fatih Reşat Nuri Sahnesi,Çocuk,0,Yerli,28.956194,41.015900000000002,48
21252,2020-01-02,MATRUŞKA,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,35
21253,2019-02-28,BEN ÇAĞIRMADIM,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,118
21254,2018-10-27,NORA - BİR BEBEK EVİ,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,37
21255,2019-10-09,OCAK'TA BAHAR,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.1047979999999988,41.0250249999999994,126
21256,2018-03-01,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.9709719999999997,41.0793660000000003,27
21257,2019-12-19,YAŞAYAN SAYFALAR,Üsküdar Kerem Yılmazer Sahnesi,Çocuk,0,Yerli,29.0238170000000011,41.0170639999999977,11
21258,2019-04-02,"İSTANBUL DEVLET TİYATROLARI ""KELOĞLAN KELEŞOĞLAN""",Kağıthane Sadabad Sahnesi,Çocuk,0,Yabancı,28.9709719999999997,41.0793660000000003,58
21259,2019-03-04,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765776999999986,41.0977446799999981,37
21260,2019-12-05,KARAGÖZ ÇİFTLİK BEKÇİSİ,Gaziosmanpaşa Ferih Egemen Çocuk Tiyatrosu Sahnesi,Çocuk,0,Yerli,28.9164819999999985,41.0578459999999978,64
21261,2019-11-30,ŞAHANE ZÜĞÜRTLER,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765776999999986,41.0977446799999981,20
21262,2018-10-18,HİSSE-İ ŞAYİA (BİR EVLİLİK KOMEDİSİ),Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,7
21263,2019-02-27,ŞAHANE ZÜĞÜRTLER,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.9709719999999997,41.0793660000000003,195
21264,2019-02-10,KARINCALAR - BİR SAVAŞ VARDI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.9164819999999985,41.0578459999999978,44
21265,2020-01-11,GEÇ KALANLAR,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.0238170000000011,41.0170639999999977,4
21266,2019-05-07,HİSSELİ HARİKALAR KUMPANYASI (FMV ÖZEL NİŞANTAŞI IŞIK LİSESİ),Kağıthane Sadabad Sahnesi,Yetişkin,1,Yabancı,28.9709719999999997,41.0793660000000003,2
21267,2019-12-26,KAHVEDE ŞENLİK VAR,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0128999999999984,41.019561000000003,31
21268,2018-11-13,BEN ÇAĞIRMADIM,Kadıköy Haldun Taner Sahnesi,Yetişkin,0,Yabancı,29.0234079999999999,40.9917700000000025,5
21269,2018-12-30,BİSKÜVİ ADAM,Gaziosmanpaşa Sahnesi,Çocuk,0,Yabancı,28.9164819999999985,41.0578459999999978,103
21270,2020-01-16,MATRUŞKA,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.015900000000002,72
